observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters
tSTAT5_au	NaN	6	model2_data18	init_STAT5;offset_tSTAT5_ib_9;scale_tSTAT5_ib_9;	sd_tSTAT5_au_H838
tSTAT5_au	-0.676999741378156	10	model2_data18	init_STAT5;offset_tSTAT5_ib_9;scale_tSTAT5_ib_9;	sd_tSTAT5_au_H838
tSTAT5_au	-0.748695337047813	14	model2_data18	init_STAT5;offset_tSTAT5_ib_9;scale_tSTAT5_ib_9;	sd_tSTAT5_au_H838
tSTAT5_au	-0.721354451136633	18	model2_data18	init_STAT5;offset_tSTAT5_ib_9;scale_tSTAT5_ib_9;	sd_tSTAT5_au_H838
tSTAT5_au	-0.683952274964086	22	model2_data18	init_STAT5;offset_tSTAT5_ib_9;scale_tSTAT5_ib_9;	sd_tSTAT5_au_H838
tSTAT5_au	-0.622996669113222	26	model2_data18	init_STAT5;offset_tSTAT5_ib_9;scale_tSTAT5_ib_9;	sd_tSTAT5_au_H838
tSTAT5_au	-0.598084366455271	30	model2_data18	init_STAT5;offset_tSTAT5_ib_9;scale_tSTAT5_ib_9;	sd_tSTAT5_au_H838
tSTAT5_au	-0.512997160766963	40	model2_data18	init_STAT5;offset_tSTAT5_ib_9;scale_tSTAT5_ib_9;	sd_tSTAT5_au_H838
tSTAT5_au	-0.383862350653811	60	model2_data18	init_STAT5;offset_tSTAT5_ib_9;scale_tSTAT5_ib_9;	sd_tSTAT5_au_H838
tSTAT5_au	-0.219366681294568	90	model2_data18	init_STAT5;offset_tSTAT5_ib_9;scale_tSTAT5_ib_9;	sd_tSTAT5_au_H838
tSTAT5_au	-0.24479524569621	120	model2_data18	init_STAT5;offset_tSTAT5_ib_9;scale_tSTAT5_ib_9;	sd_tSTAT5_au_H838
pJAK2_au	-1.37230292626973	20	model2_data19	init_EpoRJAK2;offset_pJAK2_ib_12;scale_pJAK2_ib_12;	sd_JAK2EpoR_au_H838
pEpoR_au	-1.11195545017638	20	model2_data19	init_EpoRJAK2;offset_pEpoR_ib_12;scale_pEpoR_ib_12;	sd_JAK2EpoR_au_H838
tEpoR_au	-0.218026475649212	20	model2_data19	init_EpoRJAK2;offset_tEpoR_ib_12;scale_tEpoR_ib_12;	sd_JAK2EpoR_au_H838
pJAK2_au	0	20	model2_data20	init_EpoRJAK2;offset_pJAK2_ib_12;scale_pJAK2_ib_12;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.053897587536999	20	model2_data20	init_EpoRJAK2;offset_pEpoR_ib_12;scale_pEpoR_ib_12;	sd_JAK2EpoR_au_H838
tEpoR_au	-0.0751992740400639	20	model2_data20	init_EpoRJAK2;offset_tEpoR_ib_12;scale_tEpoR_ib_12;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.0128366535672518	20	model2_data21	init_EpoRJAK2;offset_pJAK2_ib_12;scale_pJAK2_ib_12;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.00159600072764609	20	model2_data21	init_EpoRJAK2;offset_pEpoR_ib_12;scale_pEpoR_ib_12;	sd_JAK2EpoR_au_H838
tEpoR_au	0	20	model2_data21	init_EpoRJAK2;offset_tEpoR_ib_12;scale_tEpoR_ib_12;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.0152823812221587	20	model2_data22	init_EpoRJAK2;offset_pJAK2_ib_12;scale_pJAK2_ib_12;	sd_JAK2EpoR_au_H838
pEpoR_au	0	20	model2_data22	init_EpoRJAK2;offset_pEpoR_ib_12;scale_pEpoR_ib_12;	sd_JAK2EpoR_au_H838
tEpoR_au	-0.223626825584612	20	model2_data22	init_EpoRJAK2;offset_tEpoR_ib_12;scale_tEpoR_ib_12;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.0825874493422361	20	model2_data23	init_EpoRJAK2;offset_pJAK2_ib_12;scale_pJAK2_ib_12;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.10132291502875	20	model2_data23	init_EpoRJAK2;offset_pEpoR_ib_12;scale_pEpoR_ib_12;	sd_JAK2EpoR_au_H838
tEpoR_au	-0.185753083904127	20	model2_data23	init_EpoRJAK2;offset_tEpoR_ib_12;scale_tEpoR_ib_12;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.740634433982916	20	model2_data24	init_EpoRJAK2;offset_pJAK2_ib_12;scale_pJAK2_ib_12;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.607193653191758	20	model2_data24	init_EpoRJAK2;offset_pEpoR_ib_12;scale_pEpoR_ib_12;	sd_JAK2EpoR_au_H838
tEpoR_au	-0.262273865634058	20	model2_data24	init_EpoRJAK2;offset_tEpoR_ib_12;scale_tEpoR_ib_12;	sd_JAK2EpoR_au_H838
pJAK2_au	-1.26936276036386	20	model2_data25	init_EpoRJAK2;offset_pJAK2_ib_12;scale_pJAK2_ib_12;	sd_JAK2EpoR_au_H838
pEpoR_au	-1.07564298059037	20	model2_data25	init_EpoRJAK2;offset_pEpoR_ib_12;scale_pEpoR_ib_12;	sd_JAK2EpoR_au_H838
tEpoR_au	-0.239398159652408	20	model2_data25	init_EpoRJAK2;offset_tEpoR_ib_12;scale_tEpoR_ib_12;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.233303061289973	20	model2_data26	init_EpoRJAK2;offset_pJAK2_ib_12;scale_pJAK2_ib_12;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.221956046411936	20	model2_data26	init_EpoRJAK2;offset_pEpoR_ib_12;scale_pEpoR_ib_12;	sd_JAK2EpoR_au_H838
tEpoR_au	-0.0999904493254523	20	model2_data26	init_EpoRJAK2;offset_tEpoR_ib_12;scale_tEpoR_ib_12;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.762698832404418	20	model2_data27	init_EpoRJAK2;offset_pJAK2_ib_12;scale_pJAK2_ib_12;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.808613890412936	20	model2_data27	init_EpoRJAK2;offset_pEpoR_ib_12;scale_pEpoR_ib_12;	sd_JAK2EpoR_au_H838
tEpoR_au	-0.203923755059965	20	model2_data27	init_EpoRJAK2;offset_tEpoR_ib_12;scale_tEpoR_ib_12;	sd_JAK2EpoR_au_H838
SOCS3_au	-0.0472332630938555	0	model2_data28	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_10;	sd_SOCS3_au_H838
SOCS3_au	0	60	model2_data28	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_10;	sd_SOCS3_au_H838
SOCS3_au	-0.183632075823907	120	model2_data28	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_10;	sd_SOCS3_au_H838
SOCS3_au	-0.232207946891357	180	model2_data28	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_10;	sd_SOCS3_au_H838
SOCS3_au	-0.315178747100167	0	model2_data29	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_10;	sd_SOCS3_au_H838
SOCS3_au	-0.0665194467286608	60	model2_data29	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_10;	sd_SOCS3_au_H838
SOCS3_au	-0.188132241849171	120	model2_data29	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_10;	sd_SOCS3_au_H838
SOCS3_au	-0.130060826873484	180	model2_data29	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_10;	sd_SOCS3_au_H838
SOCS3_au	-0.621068084322566	20	model2_data30	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_13;scale_SOCS3_ib_13;	sd_SOCS3_au_H838
SOCS3_au	-0.0321172872888006	20	model2_data31	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_13;scale_SOCS3_ib_13;	sd_SOCS3_au_H838
SOCS3_au	-0.00524521878017058	20	model2_data32	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_13;scale_SOCS3_ib_13;	sd_SOCS3_au_H838
SOCS3_au	0	20	model2_data33	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_13;scale_SOCS3_ib_13;	sd_SOCS3_au_H838
SOCS3_au	-0.356580068293686	20	model2_data34	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_13;scale_SOCS3_ib_13;	sd_SOCS3_au_H838
SOCS3_au	-0.5465809857958	20	model2_data35	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_13;scale_SOCS3_ib_13;	sd_SOCS3_au_H838
SOCS3_au	-0.656838219597497	20	model2_data36	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_13;scale_SOCS3_ib_13;	sd_SOCS3_au_H838
SOCS3_au	-0.97797051596002	20	model2_data37	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_13;scale_SOCS3_ib_13;	sd_SOCS3_au_H838
SOCS3_au	-0.647426837543818	20	model2_data38	SOCS3RNAeqm;SOCS3eqm;SOCS3prom;init_STAT5;offset_SOCS3_ib_13;scale_SOCS3_ib_13;	sd_SOCS3_au_H838
pSTAT5_rel	0	20	model2_data39		sd_pSTAT5_rel_H838EpoR
pSTAT5_rel	58.9	20	model2_data40		sd_pSTAT5_rel_H838EpoR
pSTAT5_rel	51.4	20	model2_data41		sd_pSTAT5_rel_H838EpoR
pSTAT5_rel	62.3	20	model2_data42		sd_pSTAT5_rel_H838EpoR
pSTAT5_rel	45.2	20	model2_data43		sd_pSTAT5_rel_H838EpoR
pSTAT5_rel	13.6	20	model2_data44		sd_pSTAT5_rel_H838EpoR
pSTAT5_rel	0.67	20	model2_data45		sd_pSTAT5_rel_H838EpoR
pSTAT5_rel	29.1	20	model2_data46		sd_pSTAT5_rel_H838EpoR
pSTAT5_rel	3.16	20	model2_data47		sd_pSTAT5_rel_H838EpoR
pJAK2_au	-0.416679006012787	10	model2_data48	init_EpoRJAK2;offset_pJAK2_ib_cera1;scale_pJAK2_ib_cera1;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.815975146920103	10	model2_data48	init_EpoRJAK2;offset_pEpoR_ib_cera1;scale_pEpoR_ib_cera1;	sd_JAK2EpoR_au_H838
pSTAT5_au	-1.73215824355079	10	model2_data48	init_STAT5;offset_pSTAT5_ib_cera1;scale_pSTAT5_ib_cera1;	sd_STAT5_au_H838
pJAK2_au	0	10	model2_data49	init_EpoRJAK2;offset_pJAK2_ib_cera1;scale_pJAK2_ib_cera1;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.00472723394333095	10	model2_data49	init_EpoRJAK2;offset_pEpoR_ib_cera1;scale_pEpoR_ib_cera1;	sd_JAK2EpoR_au_H838
pSTAT5_au	0	10	model2_data49	init_STAT5;offset_pSTAT5_ib_cera1;scale_pSTAT5_ib_cera1;	sd_STAT5_au_H838
pJAK2_au	-0.247163914326948	10	model2_data50	init_EpoRJAK2;offset_pJAK2_ib_cera1;scale_pJAK2_ib_cera1;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.224804258678564	10	model2_data50	init_EpoRJAK2;offset_pEpoR_ib_cera1;scale_pEpoR_ib_cera1;	sd_JAK2EpoR_au_H838
pSTAT5_au	-0.295384324254893	10	model2_data50	init_STAT5;offset_pSTAT5_ib_cera1;scale_pSTAT5_ib_cera1;	sd_STAT5_au_H838
pJAK2_au	-0.721892052123331	10	model2_data51	init_EpoRJAK2;offset_pJAK2_ib_cera1;scale_pJAK2_ib_cera1;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.681138333754438	10	model2_data51	init_EpoRJAK2;offset_pEpoR_ib_cera1;scale_pEpoR_ib_cera1;	sd_JAK2EpoR_au_H838
pSTAT5_au	-1.33276739528647	10	model2_data51	init_STAT5;offset_pSTAT5_ib_cera1;scale_pSTAT5_ib_cera1;	sd_STAT5_au_H838
pJAK2_au	-0.105773974575882	10	model2_data52	init_EpoRJAK2;offset_pJAK2_ib_cera1;scale_pJAK2_ib_cera1;	sd_JAK2EpoR_au_H838
pEpoR_au	0	10	model2_data52	init_EpoRJAK2;offset_pEpoR_ib_cera1;scale_pEpoR_ib_cera1;	sd_JAK2EpoR_au_H838
pSTAT5_au	-0.0458466575354302	10	model2_data52	init_STAT5;offset_pSTAT5_ib_cera1;scale_pSTAT5_ib_cera1;	sd_STAT5_au_H838
pJAK2_au	-0.0940592769924818	10	model2_data53	init_EpoRJAK2;offset_pJAK2_ib_cera1;scale_pJAK2_ib_cera1;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.0217100816611481	10	model2_data53	init_EpoRJAK2;offset_pEpoR_ib_cera1;scale_pEpoR_ib_cera1;	sd_JAK2EpoR_au_H838
pSTAT5_au	-0.0855257285123701	10	model2_data53	init_STAT5;offset_pSTAT5_ib_cera1;scale_pSTAT5_ib_cera1;	sd_STAT5_au_H838
pJAK2_au	-0.499611061138636	10	model2_data54	init_EpoRJAK2;offset_pJAK2_ib_cera1;scale_pJAK2_ib_cera1;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.511321006461126	10	model2_data54	init_EpoRJAK2;offset_pEpoR_ib_cera1;scale_pEpoR_ib_cera1;	sd_JAK2EpoR_au_H838
pSTAT5_au	-1.00395417407493	10	model2_data54	init_STAT5;offset_pSTAT5_ib_cera1;scale_pSTAT5_ib_cera1;	sd_STAT5_au_H838
pJAK2_au	-0.743152991500171	10	model2_data55	init_EpoRJAK2;offset_pJAK2_ib_cera1;scale_pJAK2_ib_cera1;	sd_JAK2EpoR_au_H838
pEpoR_au	-1.06614590920631	10	model2_data55	init_EpoRJAK2;offset_pEpoR_ib_cera1;scale_pEpoR_ib_cera1;	sd_JAK2EpoR_au_H838
pSTAT5_au	-1.78180163534563	10	model2_data55	init_STAT5;offset_pSTAT5_ib_cera1;scale_pSTAT5_ib_cera1;	sd_STAT5_au_H838
pJAK2_au	-0.399079300740031	10	model2_data56	init_EpoRJAK2;offset_pJAK2_ib_cera2;scale_pJAK2_ib_cera2;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.986937343881011	10	model2_data56	init_EpoRJAK2;offset_pEpoR_ib_cera2;scale_pEpoR_ib_cera2;	sd_JAK2EpoR_au_H838
pSTAT5_au	-1.52537024016568	10	model2_data56	init_STAT5;offset_pSTAT5_ib_cera2;scale_pSTAT5_ib_cera2;	sd_STAT5_au_H838
pJAK2_au	-0.0543277479225801	10	model2_data57	init_EpoRJAK2;offset_pJAK2_ib_cera2;scale_pJAK2_ib_cera2;	sd_JAK2EpoR_au_H838
pEpoR_au	0	10	model2_data57	init_EpoRJAK2;offset_pEpoR_ib_cera2;scale_pEpoR_ib_cera2;	sd_JAK2EpoR_au_H838
pSTAT5_au	0	10	model2_data57	init_STAT5;offset_pSTAT5_ib_cera2;scale_pSTAT5_ib_cera2;	sd_STAT5_au_H838
pJAK2_au	-0.256965738109013	10	model2_data58	init_EpoRJAK2;offset_pJAK2_ib_cera2;scale_pJAK2_ib_cera2;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.255148511087981	10	model2_data58	init_EpoRJAK2;offset_pEpoR_ib_cera2;scale_pEpoR_ib_cera2;	sd_JAK2EpoR_au_H838
pSTAT5_au	-0.314710386297328	10	model2_data58	init_STAT5;offset_pSTAT5_ib_cera2;scale_pSTAT5_ib_cera2;	sd_STAT5_au_H838
pJAK2_au	-0.775817217082963	10	model2_data59	init_EpoRJAK2;offset_pJAK2_ib_cera2;scale_pJAK2_ib_cera2;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.812869263049929	10	model2_data59	init_EpoRJAK2;offset_pEpoR_ib_cera2;scale_pEpoR_ib_cera2;	sd_JAK2EpoR_au_H838
pSTAT5_au	-1.41553208573454	10	model2_data59	init_STAT5;offset_pSTAT5_ib_cera2;scale_pSTAT5_ib_cera2;	sd_STAT5_au_H838
pJAK2_au	-0.0916799933455974	10	model2_data60	init_EpoRJAK2;offset_pJAK2_ib_cera2;scale_pJAK2_ib_cera2;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.130063819487324	10	model2_data60	init_EpoRJAK2;offset_pEpoR_ib_cera2;scale_pEpoR_ib_cera2;	sd_JAK2EpoR_au_H838
pSTAT5_au	-0.0176053735136245	10	model2_data60	init_STAT5;offset_pSTAT5_ib_cera2;scale_pSTAT5_ib_cera2;	sd_STAT5_au_H838
pJAK2_au	0	10	model2_data61	init_EpoRJAK2;offset_pJAK2_ib_cera2;scale_pJAK2_ib_cera2;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.00595894957737771	10	model2_data61	init_EpoRJAK2;offset_pEpoR_ib_cera2;scale_pEpoR_ib_cera2;	sd_JAK2EpoR_au_H838
pSTAT5_au	-0.0190421945363243	10	model2_data61	init_STAT5;offset_pSTAT5_ib_cera2;scale_pSTAT5_ib_cera2;	sd_STAT5_au_H838
pJAK2_au	-0.417167435881818	10	model2_data62	init_EpoRJAK2;offset_pJAK2_ib_cera2;scale_pJAK2_ib_cera2;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.61055180559212	10	model2_data62	init_EpoRJAK2;offset_pEpoR_ib_cera2;scale_pEpoR_ib_cera2;	sd_JAK2EpoR_au_H838
pSTAT5_au	-0.83426172019073	10	model2_data62	init_STAT5;offset_pSTAT5_ib_cera2;scale_pSTAT5_ib_cera2;	sd_STAT5_au_H838
pJAK2_au	-0.883874036861655	10	model2_data63	init_EpoRJAK2;offset_pJAK2_ib_cera2;scale_pJAK2_ib_cera2;	sd_JAK2EpoR_au_H838
pEpoR_au	-1.17845735345	10	model2_data63	init_EpoRJAK2;offset_pEpoR_ib_cera2;scale_pEpoR_ib_cera2;	sd_JAK2EpoR_au_H838
pSTAT5_au	-1.78164406338077	10	model2_data63	init_STAT5;offset_pSTAT5_ib_cera2;scale_pSTAT5_ib_cera2;	sd_STAT5_au_H838
CishRNA_rep1_au	-0.0409564488073528	0	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	-0.071076876198334	30	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	-0.0461718222312916	60	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	-0.0463969657877436	90	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	-0.00479885880520711	120	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	-0.00441156481508831	150	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	-0.0719531585015116	180	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.0773711161276199	360	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	0.0391289998165275	540	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep1_au	-0.000921139310370512	720	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.0527654804927077	0	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	-0.0716054974067757	30	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	-0.0553933611386245	60	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	-0.0470622243260314	90	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	-0.00310866719324974	120	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.0104533414403429	150	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	-0.0564960194597183	180	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.0389220777129198	360	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.0685459933560828	540	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep2_au	0.094854109126722	720	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.049368053114967	0	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	-0.0664935289421948	30	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	-0.0468671768180871	60	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	NaN	90	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	-0.0260235283466033	120	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.0110843319283041	150	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	-0.0340544135269615	180	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.0504675652968876	360	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.0492388623919111	540	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
CishRNA_rep3_au	0.0641814046480872	720	model2_data64	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.0505733503027941	0	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	-0.028837301680177	30	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	-0.0223009208255697	60	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	-0.0931377093788401	90	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.0778925012222613	120	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.0449198313121645	150	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	-0.171909403067995	180	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	-0.0720522650441047	360	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	-0.0681039556008862	540	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep1_au	0.0590342474130158	720	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	-0.171031853087845	0	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.0653025285851074	30	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	-0.0703087667757584	60	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	-0.00368533872610467	90	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	-0.0271963665221435	120	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.0224375857739679	150	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	-0.0871704643084519	180	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	-0.0659819615968228	360	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.0335782491339082	540	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep2_au	0.168248167603171	720	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	-0.190665673510177	0	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.0756481653669288	30	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	-0.0450078040097713	60	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
SOCS3RNA_rep3_au	0.238596566534434	90	model2_data64	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838;	sd_RNA_H838
